file name,name,smiles,EGFR.csv,ER-beta.csv,HER2.csv,NFKB.csv,PR.csv,molecular weight
egfr+her2.smi,133732::ODIVICGOEIOVIQ-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCNC(=O)C(C)C,-8.598,,,,,516.3710000000002
egfr+her2.smi,133733::XAISGNDPHUTFTD-UHFFFAOYSA-N,C=C(C(=O)NCCOc1c(cc2c(c1)ncnc2Nc1c(cc(cc1)Br)F)NC(=O)C=C)C,-8.909,,,,,514.3550000000001
egfr+her2.smi,133734::AYCVHMDIHRQBDR-HWKANZROSA-N,C(=O)(/C=C/C)NCCOc1c(cc2c(c1)ncnc2Nc1c(cc(cc1)Br)F)NC(=O)C=C,-8.841,,,,,514.355
egfr+her2.smi,133735::LAJAGNNRQYMPDT-UHFFFAOYSA-N,C(=O)(NCCOc1c(cc2c(c1)ncnc2Nc1c(cc(cc1)Br)F)NC(=O)C=C)CCC,-8.682,,,,,516.3710000000002
egfr+her2.smi,133736::PGZSGIRUWAIJMW-AATRIKPKSA-N,C(=O)(/C=C/CC)NCCOc1c(cc2c(c1)ncnc2Nc1c(cc(cc1)Br)F)NC(=O)C=C,-9.232,,,,,528.3820000000001
egfr+her2.smi,133737::RBVDARIRGNJNFG-AATRIKPKSA-N,C(=O)(/C=C/CN(C)C)NCCOc1c(cc2c(c1)ncnc2Nc1c(cc(cc1)Br)F)NC(=O)C=C,-8.225,,,,,557.424
egfr+her2.smi,133738::VNJIDIZIWFGYFN-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(c(c(cc1)Br)Cl)F)OCCNC(=O)NC(C)(C)C,-9.049,,,,,579.858
egfr+her2.smi,133740::KBHOZTNSGNVWQF-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCNC(=O)CN(C)CC,-8.12,,,,,545.4130000000001
egfr+her2.smi,133741::RHNPQUDHHOMHDW-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCNC(=O)CN,-8.835,,,,,503.3320000000002
egfr+her2.smi,133742::FROYTOQPRFQLJH-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCNC(=O)[C@@H](C)N(C)C,-8.167,,,,,545.4130000000001
egfr+her2.smi,133743::YJTSMQVXARPZGP-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCNC(=O)CCN(CC)CC,-8.62,,,,,573.467
egfr+her2.smi,133744::OZCTZZBPWFFISD-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCNC(=O)CNC,-8.342,,,,,517.3590000000002
egfr+her2.smi,133745::YLOOVLOMQTYREV-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCNC(=O)CCN(C)C,-8.152,,,,,545.4130000000001
egfr+her2.smi,133746::HXCZCEAQVPKCAF-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCNC(=O)CCN,-7.97,,,,,517.3590000000002
