file name,name,smiles,EGFR.csv,ER-beta.csv,HER2.csv,NFKB.csv,PR.csv,molecular weight
egfr+her2.smi,28517::UWADRORTXGMUIP-FYYLOGMGSA-N,c1(c2sc(cc2ncn1)C#C[C@@H]1C[C@H](CN1)OC(=O)N1CCCC1)Nc1ccc(c(c1)Cl)OCc1cccc(c1)F,-10.33,,-10.43,,,592.0960000000005
egfr+her2.smi,28518::QHVIPDJZOQGJIA-FYYLOGMGSA-N,c1(c2sc(cc2ncn1)C#C[C@@H]1C[C@H](CN1)OC(=O)N1CCNCC1)Nc1ccc(c(c1)Cl)OCc1cccc(c1)F,-9.906,,-11.1,,,607.1110000000003
egfr+her2.smi,287622::URSAXSRJAQPZNS-UHFFFAOYSA-N,c1(cc(c(cc1N1CCC(CC1)N(C)C)OC)Nc1ncc2n(n1)c(cc2C)c1cnn(c1)C)NC(=O)C=C,-9.31,,,,,529.6490000000002
egfr+her2.smi,291288::NJQKXLPNGPRPBX-UKINESCASA-N,c1nc(c2c(n1)n(nc2C(=O)Nc1oc2c(n1)cc(cc2)Cl)[C@@H]1CCCN(C1)C(=O)/C=C/CN1CCCC1)N,-10.43,,,,,550.0230000000003
egfr+her2.smi,291289::AKSBYWGFGIJRFN-SUQGKYDKSA-N,c1nc(c2c(n1)n(nc2C(=O)Nc1oc2c(n1)cc(cc2)Cl)[C@@H]1CCCN(C1)C(=O)/C=C/CN1CCCCC1)N,-9.846,,,,,564.0500000000002
egfr+her2.smi,291326::NTISBMCNVWOXOY-HWWNHIDJSA-N,[C@H]1(n2c3c(c(c2)C(=O)Nc2oc4c(n2)cc(cc4)c2ccccc2)c(ncn3)N)CN(CC1)C(=O)/C=C/CN(CC)C,-9.929,,,,,564.6500000000001
egfr+her2.smi,291340::FUPLQSLMGWHNRN-BETUJISGSA-N,c1nc(c2c(n1)n(nc2C(=O)Nc1nc2c(o1)cccc2)[C@H]1CC[C@H](CC1)NC(=O)C=C)N,-9.172,,,,,446.4710000000003
egfr+her2.smi,3003::CGWOMXNQGSNOHL-UHFFFAOYSA-N,c1(ncnc2c1c(c1ccccc1)nn2c1ccccc1)N,-8.806,,,,,287.326
egfr+her2.smi,3010::PLZVTPONFFMTDM-UHFFFAOYSA-N,c1ccc(cc1Cl)Nc1[nH]nc2c1c(ncn2)Nc1cccc(c1)C,-9.638,,,,,350.8130000000001
egfr+her2.smi,3027::WXPDCELKHNMODS-UHFFFAOYSA-N,c1([nH]nc2c1c(ncn2)Nc1cc(ccc1)Cl)c1cc(ccc1)N,-9.012,,,,,336.7860000000001
egfr+her2.smi,309825::YILVNDUVPVMTNQ-HXUWFJFHSA-N,[C@@H]1(CN(CCC1)c1nc(c(C(=O)N)nc1)Nc1ccc(cc1)[C@H]1CC[N@@](CC1)C1CCCC1)N,-10.48,,,,,463.63000000000045
egfr+her2.smi,3282::YALFOGLJKIYCIY-UHFFFAOYSA-N,c1(c2c(cc(cc2)N)ncn1)NCc1ccccc1,-8.423,,,,,250.30500000000004
egfr+her2.smi,3304::PFOCXCZOPREBSG-UHFFFAOYSA-N,c1c2c(cc(n1)N)ncnc2Nc1ccccc1,-7.526,,,,,237.26600000000005
egfr+her2.smi,3308::JNVDKMMKSJKSEG-UHFFFAOYSA-N,c1c2c(cc(n1)N)ncnc2Nc1ccccc1Br,-7.724,,,,,316.16200000000003
egfr+her2.smi,3327::JLJVRIZTCVMURV-UHFFFAOYSA-N,c1c2c(cc(n1)N)ncnc2Nc1cccc(c1)C,-7.932,,,,,251.29300000000003
egfr+her2.smi,3335::YPHZMMAIKSDRPX-UHFFFAOYSA-N,c1c2c(cc(n1)N)ncnc2NCc1ccccc1Br,-8.395,,,,,330.189
egfr+her2.smi,351281::UKKBXHWKVGSVEV-OSYLJGHBSA-N,[C@H]12[C@H](CN(C1)C(C)C)C[C@@H](C2)COc1cc2c(cc1OC)c(ncn2)Nc1ccc(c(Cl)c1F)Cl,,,-11.57,,,519.4480000000001
egfr+her2.smi,351336::ZNKFCCNXFVRXHC-ZSOGYDGISA-N,[C@@H]12[C@@H](CNC1)C[C@H](C2)COc1cc2c(cc1OC)c(ncn2)Nc1ccc(c(Cl)c1F)Br,-9.851,,,,,521.8180000000001
egfr+her2.smi,351342::FSJDACURTSWGHC-HOTGVXAUSA-N,[C@@H]1(COc2cc3c(cc2OC)c(ncn3)Nc2cc(c(cc2)Cl)Cl)C[N@@]2[C@H](CO1)CCC2,-9.184,,-13.2,,,475.37600000000026
egfr+her2.smi,351348::ZDTMGSSRQLKYTK-SCLBCKFNSA-N,[C@H]1(COc2cc3c(cc2OC)c(ncn3)Nc2ccc(c(c2F)Cl)Cl)NC(=O)[C@@H]2[N@@](C1)CCCC2,-9.89,,,,,520.3920000000002
